company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,roce_pct,roa_pct,debt_to_equity,high_leverage_flag,interest_coverage,icr_label,icr_warning_flag,net_debt,asset_turnover,free_cash_flow_cr,capex_cr,fcf_conversion_pct,cfo_quality_score,capital_allocation_pattern,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score
SBILIFE,2016-03,4.37,4.76,17.83,19.29,1.01,0.0,False,209.8,,False,-77843.0,0.23,-1426.0,37.28,-155.0,High Quality,Shareholder Returns,84.4,47.33,1.66,0.0,29.9,,,,-350.7
SBILIFE,2017-03,3.13,3.5,17.2,19.07,0.93,0.0,False,241.4,,False,-95830.0,0.3,-507.0,29.57,-47.47,High Quality,Shareholder Returns,95.5,55.52,1.68,0.0,27.91,,,,-121.44
SBILIFE,2018-03,3.38,3.91,17.62,20.22,0.94,0.0,False,248.0,,False,-114436.0,0.28,1485.0,26.15,111.49,High Quality,Shareholder Returns,115.0,65.28,1.48,0.0,30.51,,,,376.74
SBILIFE,2019-03,2.98,3.3,17.52,19.22,0.9,0.0,False,217.5,,False,-139325.0,0.3,-79.0,30.38,-5.36,High Quality,Shareholder Returns,132.7,75.76,1.13,0.0,30.21,,,,-14.4
SBILIFE,2020-03,3.25,3.08,16.26,15.3,0.86,0.0,False,,,False,-158813.0,0.26,2313.0,38.78,171.21,High Quality,Shareholder Returns,142.2,87.43,0.0,0.0,44.06,,,,583.34
SBILIFE,2021-03,1.78,1.06,14.0,8.31,0.64,0.0,False,,,False,-218756.0,0.36,4675.0,23.44,536.12,High Quality,Mixed,145.6,104.0,1.17,0.0,29.15,,,,1172.86
SBILIFE,2022-03,1.81,0.88,12.96,6.24,0.55,0.0,False,,,False,-264437.0,0.3,241.0,26.04,33.01,High Quality,Shareholder Returns,150.6,116.22,0.86,0.0,26.33,,,,64.08
SBILIFE,2023-03,2.13,0.15,13.22,0.93,0.55,0.0,False,198.4,,False,-303988.0,0.26,-1547.0,37.46,-1268.03,High Quality,Shareholder Returns,172.1,130.05,0.87,0.0,35.54,,,,-382.77
SBILIFE,2024-03,1.43,0.19,12.7,1.64,0.48,0.0,False,240.33,,False,-384943.0,0.33,-2099.0,23.65,-853.25,High Quality,Shareholder Returns,189.4,148.93,0.74,0.0,22.06,54.76,24.63,25.93,-521.1
SBIN,2013-03,11.05,-3.05,,-324.92,,,False,0.26,,True,0.0,,22061.0,1.35,-430.54,High Quality,Shareholder Returns,18555.0,,0.09,,14.49,,,,
SBIN,2014-03,7.83,-7.73,,-752.52,,,False,0.19,,True,0.0,,18351.0,0.42,-125.57,High Quality,Mixed,14807.0,,0.11,,10.12,,,,
SBIN,2015-03,8.57,-10.52,,-1383.87,,,False,0.21,,True,0.0,,22873.0,1.65,-104.54,High Quality,Shareholder Returns,17832.0,,0.08,,12.64,,,,
SBIN,2016-03,5.9,-14.68,,-1438.68,,,False,0.14,,True,0.0,,11730.0,1.25,-36.2,High Quality,Mixed,13019.0,,0.13,,6.56,,,,
SBIN,2017-03,-0.04,-27.92,,-2207.0,,,False,0.03,,True,0.0,,72834.0,1.98,-113.21,Accrual Risk,Reinvestor,-97.0,,-885.57,,33.59,,,,
SBIN,2018-03,-1.64,-37.86,,-2792.17,,,False,-0.06,,True,0.0,,-83455.0,5.7,96.26,Accrual Risk,Distress Signal,-3749.0,,-0.0,,-42.15,,,,
SBIN,2019-03,1.32,-27.1,,-1963.64,,,False,0.06,,True,0.0,,29776.0,0.09,-43.37,Accrual Risk,Cash Accumulator,3351.0,,0.0,,11.67,,,,
SBIN,2020-03,7.83,-23.78,,-1752.62,,,False,0.21,,True,0.0,,23374.0,0.21,-36.42,Accrual Risk,Mixed,21140.0,,0.0,,8.87,,,,
SBIN,2021-03,8.59,-25.43,,-1905.55,,,False,0.23,,True,0.0,,86249.0,1.32,-121.97,Accrual Risk,Mixed,23888.0,,0.07,,32.33,,,,
SBIN,2022-03,12.82,-21.92,,-1722.3,,,False,0.34,,True,0.0,,55043.0,0.91,-86.59,High Quality,Shareholder Returns,37183.0,,0.05,,19.9,,,,
SBIN,2023-03,16.46,-12.38,,-1175.3,,,False,0.42,,True,0.0,,-86980.0,0.28,200.23,High Quality,Growth Funded by Debt,57750.0,,0.03,,-24.52,,,,
SBIN,2024-03,15.83,-13.73,,-1566.56,,,False,0.37,,True,0.0,,18156.0,0.79,-30.11,High Quality,Shareholder Returns,69543.0,,0.03,,4.93,21.19,30.24,23.6,
SHREECEM,2013-06,18.53,28.81,26.12,6.38,16.3,0.34,False,9.06,,False,-915.0,0.88,990.0,4.98,63.42,High Quality,Shareholder Returns,100.4,1098.29,0.7,20.91,23.26,,,,262.74
SHREECEM,2014-06,13.77,24.32,16.71,3.61,10.74,0.25,False,11.58,,False,-1044.0,0.78,167.0,21.59,12.01,High Quality,Shareholder Returns,78.7,1346.0,1.27,16.37,24.51,,,,52.05
SHREECEM,2015-06,6.81,21.47,8.07,6.89,5.33,0.17,False,11.95,,False,-745.0,0.78,249.0,15.82,18.53,High Quality,Shareholder Returns,42.6,1507.43,4.69,11.47,19.8,,,,67.3
SHREECEM,2016-03,20.73,25.52,16.7,6.85,12.08,0.13,False,27.37,,False,-2149.0,0.58,301.0,22.94,21.39,High Quality,Shareholder Returns,114.3,1956.0,0.61,9.31,28.4,,,,87.63
SHREECEM,2017-03,15.58,29.24,17.39,13.69,11.99,0.17,False,22.29,,False,-2749.0,0.77,154.0,23.83,6.13,High Quality,Shareholder Returns,133.9,2199.43,2.69,11.58,25.62,,,,49.74
SHREECEM,2018-03,14.08,25.15,15.56,-9.49,9.14,0.38,False,21.2,,False,-2031.0,0.65,-1716.0,36.56,-69.39,High Quality,Mixed,138.4,2542.0,0.94,22.47,19.11,,,,-419.31
SHREECEM,2019-03,8.08,22.28,10.5,-0.05,6.55,0.29,False,11.56,,False,517.0,0.81,1360.0,5.73,48.62,High Quality,Shareholder Returns,101.5,2763.14,2.07,18.09,16.57,,,,346.28
SHREECEM,2020-03,12.0,29.31,11.72,4.17,7.74,0.24,False,13.86,,False,-3212.0,0.65,-1617.0,43.44,-42.88,High Quality,Mixed,154.4,3658.06,1.68,15.77,30.88,,,,-396.38
SHREECEM,2021-03,17.23,30.17,15.18,11.17,10.86,0.14,False,18.0,,False,-6270.0,0.63,1603.0,19.55,39.18,High Quality,Shareholder Returns,233.7,4276.94,0.39,10.37,31.37,,,,411.57
SHREECEM,2022-03,8.45,24.72,7.27,8.5,5.34,0.12,False,16.17,,False,-6904.0,0.63,525.0,14.28,14.15,High Quality,Shareholder Returns,126.9,4850.0,1.1,8.96,17.77,,,,136.51
SHREECEM,2023-03,13.27,16.58,12.71,1.16,9.0,0.15,False,13.0,,False,-5958.0,0.68,164.0,13.47,5.54,High Quality,Shareholder Returns,236.9,5176.67,1.18,10.35,14.39,,,,49.75
SHREECEM,2024-03,8.45,22.02,8.37,12.66,6.21,0.08,False,19.83,,False,-5900.0,0.73,1929.0,6.91,42.7,High Quality,Shareholder Returns,173.3,5750.83,0.92,5.93,16.31,30.52,11.54,10.76,488.01
SHRIRAMFIN,2013-03,20.87,31.09,19.94,-423.95,3.09,4.55,False,0.71,,True,30106.0,0.15,-8400.0,0.58,-385.5,Accrual Risk,Growth Funded by Debt,731.5,64.65,0.75,70.62,-119.26,,,,-2089.03
SHRIRAMFIN,2014-03,16.02,23.58,15.96,-428.78,2.59,4.54,False,0.47,,True,36195.0,0.16,-4167.0,1.32,-208.45,Accrual Risk,Growth Funded by Debt,679.0,74.98,0.88,73.82,-47.84,,,,-1033.11
SHRIRAMFIN,2015-03,11.2,18.43,11.09,-483.45,1.65,5.04,False,0.36,,True,43658.0,0.15,-9656.0,0.49,-571.02,Accrual Risk,Growth Funded by Debt,514.0,81.64,2.14,75.13,-104.73,,,,-2408.01
SHRIRAMFIN,2016-03,11.43,17.61,11.64,-469.61,1.74,4.89,False,0.36,,True,48450.0,0.15,-5543.0,0.35,-303.89,Accrual Risk,Growth Funded by Debt,592.0,89.66,1.6,73.21,-53.16,,,,-1379.55
SHRIRAMFIN,2017-03,11.61,18.09,11.17,-449.62,1.7,4.68,False,0.38,,True,51562.0,0.15,-2679.0,0.02,-135.85,Accrual Risk,Growth Funded by Debt,633.0,99.84,0.55,71.3,-24.55,,,,-663.63
SHRIRAMFIN,2018-03,18.88,28.18,18.62,-570.6,2.62,6.0,False,0.61,,True,79675.0,0.14,-13056.0,0.64,-343.13,Accrual Risk,Distress Signal,1274.5,120.62,0.39,84.36,-97.33,,,,-3253.97
SHRIRAMFIN,2019-03,16.58,24.47,16.14,-525.51,2.44,5.51,False,0.51,,True,83788.0,0.15,-5611.0,0.49,-147.62,Accrual Risk,Growth Funded by Debt,1288.0,140.64,0.43,83.39,-35.63,,,,-1393.96
SHRIRAMFIN,2020-03,15.17,21.53,13.85,-498.66,2.2,5.22,False,0.43,,True,91799.0,0.14,-2519.0,0.33,-70.66,Accrual Risk,Growth Funded by Debt,1256.0,159.84,0.2,82.91,-14.88,,,,-621.95
SHRIRAMFIN,2021-03,14.34,19.53,11.51,-471.97,1.92,4.91,False,0.38,,True,103199.0,0.13,-4264.0,0.14,-125.34,Accrual Risk,Growth Funded by Debt,1249.5,171.68,0.72,82.02,-24.33,,,,-1059.06
SHRIRAMFIN,2022-03,14.13,19.04,10.43,-423.87,1.91,4.4,False,0.38,,True,107875.0,0.14,-8893.0,0.18,-242.58,Accrual Risk,Growth Funded by Debt,1360.5,192.58,0.74,80.73,-46.01,,,,-2216.63
SHRIRAMFIN,2023-03,19.74,28.86,13.84,-352.28,2.86,3.77,False,0.68,,True,156772.0,0.14,-12549.0,16.65,-142.62,Accrual Risk,Distress Signal,3010.0,232.68,0.37,77.98,-57.8,,,,-3128.14
SHRIRAMFIN,2024-03,20.33,28.92,15.12,-373.42,2.98,3.99,False,0.68,,True,186024.0,0.15,-31359.0,0.71,-298.0,Accrual Risk,Growth Funded by Debt,3699.5,260.36,0.31,78.74,-85.47,39.01,38.29,26.58,-7830.14
SIEMENS,2011-09,7.26,9.8,22.75,29.5,8.54,0.0,False,56.54,,False,0.0,1.18,267.0,2.21,22.8,Accrual Risk,Liquidating Assets,434.0,112.24,2.76,0.0,0.03,,,,76.39
SIEMENS,2014-09,5.65,1.11,13.78,2.58,5.86,0.0,False,35.61,,False,-8.0,1.04,738.0,1.22,620.17,Moderate,Liquidating Assets,301.5,123.24,5.8,0.0,5.69,,,,190.82
SIEMENS,2015-09,11.11,9.45,22.94,18.22,11.1,0.0,False,64.7,,False,-89.0,1.0,1220.0,6.12,122.24,Moderate,Liquidating Assets,587.0,144.14,2.56,0.24,5.43,,,,316.29
SIEMENS,2016-09,26.89,9.42,42.83,14.17,24.31,0.0,False,379.73,,False,-85.0,0.9,750.0,2.19,73.46,Accrual Risk,Liquidating Assets,1457.0,191.63,1.41,0.21,4.73,,,,211.01
SIEMENS,2017-09,10.28,9.54,14.79,13.39,8.65,0.0,False,234.25,,False,0.0,0.84,1894.0,11.94,179.36,Accrual Risk,Liquidating Assets,568.5,216.62,1.93,0.0,5.18,,,,481.93
SIEMENS,2018-09,7.04,10.37,10.86,15.62,6.28,0.0,False,200.88,,False,0.0,0.89,-74.0,1.36,-5.58,Accrual Risk,Reinvestor,450.5,233.77,3.11,0.0,0.78,,,,-12.46
SIEMENS,2019-09,8.4,11.39,12.14,16.11,7.16,0.0,False,157.33,,False,0.0,0.85,138.0,8.67,9.26,Accrual Risk,Reinvestor,549.5,254.9,2.09,0.0,9.73,,,,41.42
SIEMENS,2020-09,7.73,10.08,8.1,10.29,4.85,0.0,False,43.93,,False,0.0,0.63,1591.0,8.76,158.62,Moderate,Liquidating Assets,384.5,267.38,4.16,0.0,7.24,,,,402.92
SIEMENS,2021-09,8.25,11.0,10.52,13.6,6.04,0.0,False,73.88,,False,1.0,0.73,-967.0,18.1,-66.6,Moderate,Reinvestor,544.5,291.46,2.39,0.02,10.77,,,,-235.55
SIEMENS,2022-09,9.56,11.53,13.29,14.07,7.67,0.02,False,65.19,,False,181.0,0.8,944.0,0.21,50.75,Moderate,Reinvestor,771.5,327.04,1.49,0.91,6.06,,,,243.63
SIEMENS,2023-09,10.03,12.72,14.99,17.24,9.06,0.01,False,129.7,,False,174.0,0.9,641.0,3.88,25.77,Moderate,Reinvestor,981.0,368.65,0.92,0.81,7.16,,,,168.77
SIEMENS,2024-09,12.22,13.96,17.7,18.01,10.74,0.02,False,67.15,,False,278.0,0.88,1168.0,2.26,37.63,Moderate,Reinvestor,1359.0,432.59,0.59,1.1,7.51,13.22,25.65,,302.17
SUNPHARMA,2013-03,31.17,42.98,23.14,29.52,17.02,0.02,False,109.16,,False,-2152.0,0.55,982.0,21.34,20.53,Moderate,Reinvestor,3469.0,144.13,0.26,1.28,30.16,,,,263.33
SUNPHARMA,2014-03,24.12,43.55,20.94,23.46,13.33,0.14,False,114.43,,False,-225.0,0.55,1783.0,13.53,25.46,Moderate,Mixed,3879.0,89.49,0.26,8.8,24.62,,,,460.35
SUNPHARMA,2015-03,19.99,28.82,21.36,-4.11,11.24,0.35,False,14.12,,False,6280.0,0.56,4114.0,5.48,52.12,High Quality,Shareholder Returns,5476.0,123.86,0.26,18.46,20.5,,,,1041.65
SUNPHARMA,2016-03,19.86,28.69,17.15,-0.95,10.21,0.26,False,15.55,,False,6667.0,0.51,2737.0,13.86,33.48,High Quality,Shareholder Returns,5658.0,136.86,0.09,15.33,23.47,,,,696.05
SUNPHARMA,2017-03,24.85,31.99,21.41,0.71,12.84,0.27,False,26.78,,False,8640.0,0.52,2896.0,13.26,28.67,High Quality,Shareholder Returns,7846.0,152.67,0.15,16.09,22.43,,,,738.77
SUNPHARMA,2018-03,9.6,21.26,6.63,-11.94,3.95,0.27,False,10.61,,False,3242.0,0.41,803.0,11.72,14.26,High Quality,Shareholder Returns,2542.0,159.64,0.9,16.15,14.75,,,,205.79
SUNPHARMA,2019-03,11.04,21.94,7.75,-9.58,4.97,0.25,False,11.03,,False,2611.0,0.45,1886.0,1.07,29.58,High Quality,Shareholder Returns,3208.0,172.54,0.78,16.28,7.56,,,,477.44
SUNPHARMA,2020-03,12.7,21.26,9.22,-2.81,6.12,0.18,False,24.31,,False,-1828.0,0.48,4330.0,6.78,62.01,High Quality,Shareholder Returns,4172.0,188.6,0.6,12.19,19.96,,,,1089.51
SUNPHARMA,2021-03,6.78,25.29,4.89,9.48,3.36,0.08,False,35.61,,False,-5743.0,0.5,6577.0,1.21,77.65,High Quality,Liquidating Assets,2272.0,193.6,2.73,5.72,18.42,,,,1648.01
SUNPHARMA,2022-03,8.77,26.54,7.06,17.88,4.86,0.03,False,53.17,,False,-11559.0,0.55,3429.0,14.37,33.43,High Quality,Shareholder Returns,3389.0,200.05,2.15,1.85,23.24,,,,862.42
SUNPHARMA,2023-03,19.4,26.55,15.2,8.14,10.55,0.12,False,70.4,,False,-7938.0,0.54,-2261.0,16.45,-19.41,High Quality,Mixed,8513.0,233.31,0.39,8.53,11.3,,,,-553.96
SUNPHARMA,2024-03,19.82,26.84,15.09,14.71,11.27,0.05,False,58.33,,False,-11752.0,0.57,11372.0,1.57,87.36,High Quality,Shareholder Returns,9610.0,265.28,0.35,3.84,25.02,34.23,22.6,23.36,2854.55
TATACONSUM,2013-03,6.05,10.47,9.25,-12.59,5.06,0.29,False,9.83,,False,811.0,0.84,197.0,0.33,25.58,Accrual Risk,Cash Accumulator,445.0,77.58,8.09,15.79,2.35,,,,54.34
TATACONSUM,2014-03,6.59,9.72,8.72,-11.48,5.15,0.25,False,10.6,,False,827.0,0.78,421.0,0.01,55.98,Moderate,Reinvestor,510.0,94.34,5.69,14.51,5.45,,,,110.36
TATACONSUM,2015-03,3.42,9.91,4.97,-9.46,2.89,0.24,False,8.72,,False,702.0,0.85,211.0,2.59,26.64,Moderate,Reinvestor,273.0,88.6,2.2,14.0,5.23,,,,55.57
TATACONSUM,2016-03,-0.56,5.51,-0.59,-15.52,-0.37,0.22,False,3.45,,False,-12.0,0.67,261.0,2.18,71.31,Accrual Risk,Liquidating Assets,-37.0,99.16,2700.0,13.68,1.75,,,,64.87
TATACONSUM,2017-03,6.71,11.67,7.26,0.06,4.76,0.13,False,20.44,,False,-664.0,0.71,886.0,2.14,112.01,Accrual Risk,Liquidating Assets,455.0,99.44,8.35,8.24,10.93,,,,226.18
TATACONSUM,2018-03,8.16,12.31,7.91,-3.2,5.31,0.15,False,17.54,,False,-93.0,0.65,325.0,0.45,38.74,Accrual Risk,Reinvestor,556.0,111.6,5.4,10.21,5.22,,,,86.59
TATACONSUM,2019-03,6.3,10.84,6.23,-4.76,4.2,0.16,False,11.67,,False,-47.0,0.67,263.0,0.73,33.46,Accrual Risk,Liquidating Assets,457.0,116.38,8.53,10.49,2.9,,,,69.93
TATACONSUM,2020-03,4.77,13.41,3.33,-2.09,2.49,0.11,False,16.36,,False,263.0,0.52,460.0,6.45,35.6,Accrual Risk,Reinvestor,460.0,150.16,11.74,8.59,11.23,,,,117.65
TATACONSUM,2021-03,8.02,13.31,6.4,-0.61,4.6,0.11,False,22.4,,False,828.0,0.57,1310.0,2.98,84.84,High Quality,Shareholder Returns,930.0,157.98,4.73,8.08,14.27,,,,332.25
TATACONSUM,2022-03,8.17,13.84,6.7,1.99,4.82,0.09,False,20.77,,False,615.0,0.59,199.0,10.6,11.58,High Quality,Shareholder Returns,1015.0,164.59,5.91,6.7,12.2,,,,54.67
TATACONSUM,2023-03,9.58,13.47,8.11,1.54,5.8,0.1,False,16.8,,False,167.0,0.61,627.0,6.05,33.78,High Quality,Shareholder Returns,1320.0,175.02,4.92,7.03,10.6,,,,162.62
TATACONSUM,2024-03,7.99,15.02,7.57,-7.26,4.36,0.22,False,25.32,,False,2606.0,0.55,26.0,12.57,1.14,High Quality,Mixed,1215.0,169.02,5.27,12.47,12.74,15.65,22.25,14.87,11.48
TATAMOTORS,2013-03,5.28,13.03,26.51,-64.37,5.93,1.43,False,6.97,,False,44951.0,1.12,-806.0,12.17,-3.28,High Quality,Shareholder Returns,4988.0,117.98,0.06,31.91,11.74,,,,-192.07
TATAMOTORS,2014-03,6.03,14.97,21.42,-33.63,6.43,0.92,False,7.31,,False,49955.0,1.07,8160.0,12.02,23.41,High Quality,Shareholder Returns,7025.0,203.74,0.04,27.76,15.53,,,,2048.47
TATAMOTORS,2015-03,5.35,14.91,25.01,-49.35,5.93,1.31,False,8.22,,False,58273.0,1.11,-701.0,13.77,-1.79,High Quality,Mixed,7036.5,174.73,0.0,31.02,13.5,,,,-166.18
TATAMOTORS,2016-03,4.28,14.06,14.79,-32.37,4.44,0.88,False,7.31,,False,45593.0,1.04,1206.0,13.44,3.14,High Quality,Shareholder Returns,5839.0,232.55,0.01,26.35,13.88,,,,307.38
TATAMOTORS,2017-03,2.8,10.97,13.02,-64.52,2.77,1.35,False,7.42,,False,58266.0,0.99,-9372.0,14.67,-31.67,High Quality,Mixed,3778.5,171.02,0.0,28.84,11.2,,,,-2338.35
TATAMOTORS,2018-03,3.12,10.79,9.53,-49.15,2.78,0.93,False,7.99,,False,68137.0,0.89,-1282.0,8.62,-4.08,High Quality,Mixed,4545.5,281.08,0.0,27.19,8.18,,,,-316.64
TATAMOTORS,2019-03,-9.51,8.17,-47.73,-97.3,-9.4,1.76,False,-0.35,,True,90404.0,0.99,-1987.0,6.91,-8.06,High Quality,Mixed,-14362.0,177.26,-0.0,34.73,6.26,,,,-513.41
TATAMOTORS,2020-03,-4.59,6.89,-18.98,-126.39,-3.74,1.98,False,2.5,,False,108480.0,0.82,-6482.0,12.68,-36.04,High Quality,Mixed,-5987.5,175.22,-0.0,38.97,10.2,,,,-1627.33
TATAMOTORS,2021-03,-5.36,12.93,-24.25,-139.41,-3.92,2.57,False,2.61,,False,117511.0,0.73,3329.0,10.28,10.31,Accrual Risk,Mixed,-6697.5,144.25,-0.0,41.61,11.61,,,,823.87
TATAMOTORS,2022-03,-4.06,8.88,-25.38,-175.41,-3.44,3.29,False,2.91,,False,117069.0,0.85,9839.0,1.6,39.8,Accrual Risk,Reinvestor,-5654.5,116.35,-0.0,44.51,5.13,,,,2451.53
TATAMOTORS,2023-03,0.78,9.2,5.94,-145.76,0.8,2.96,False,3.76,,False,107734.0,1.03,19971.0,4.46,62.77,High Quality,Shareholder Returns,1345.0,118.33,1.19,40.07,10.23,,,,4994.63
TATAMOTORS,2024-03,7.26,13.6,37.46,-42.54,8.61,1.26,False,6.53,,False,84291.0,1.19,45133.0,5.2,75.81,High Quality,Shareholder Returns,15903.5,221.72,0.02,29.03,15.51,18.33,26.1,21.85,11296.58
TATAPOWER,2013-03,0.37,16.86,1.0,-224.42,0.18,3.07,False,2.26,,False,34762.0,0.49,-740.0,12.13,-13.23,High Quality,Shareholder Returns,123.0,52.05,-259.35,56.32,9.9,,,,-184.61
TATAPOWER,2014-03,0.03,19.36,0.1,-219.79,0.02,3.24,False,2.08,,False,37154.0,0.5,2874.0,10.1,41.56,High Quality,Shareholder Returns,12.0,52.32,-950.0,56.28,18.15,,,,718.54
TATAPOWER,2015-03,1.36,18.76,3.19,-208.02,0.61,2.84,False,1.99,,False,37162.0,0.45,2116.0,11.51,33.58,High Quality,Shareholder Returns,457.0,53.03,45.95,54.01,17.8,,,,530.29
TATAPOWER,2016-03,2.66,7.14,6.76,-276.65,1.12,3.34,False,1.91,,False,27064.0,0.42,5610.0,6.12,266.51,High Quality,Shareholder Returns,786.0,43.09,6.74,55.45,25.14,,,,1405.13
TATAPOWER,2017-03,3.99,19.84,8.32,-285.71,1.33,3.69,False,2.01,,False,36942.0,0.33,-359.0,26.73,-6.56,High Quality,Mixed,1100.0,48.94,3.55,58.93,25.42,,,,-86.34
TATAPOWER,2018-03,9.73,8.55,15.92,-246.97,3.19,2.96,False,2.36,,False,36160.0,0.33,4852.0,5.63,211.42,High Quality,Shareholder Returns,2611.0,60.74,0.57,59.33,23.71,,,,1220.21
TATAPOWER,2019-03,8.72,10.27,14.24,-219.52,3.1,2.65,False,2.46,,False,34964.0,0.36,4302.0,0.91,140.13,High Quality,Shareholder Returns,2606.0,67.8,0.58,57.7,15.31,,,,1082.02
TATAPOWER,2020-03,4.52,23.36,6.73,-203.29,1.47,2.65,False,2.02,,False,37401.0,0.32,6882.0,1.69,101.13,High Quality,Shareholder Returns,1316.0,72.47,3.12,57.92,25.31,,,,1723.68
TATAPOWER,2021-03,4.4,21.16,6.45,-158.72,1.46,2.09,False,2.17,,False,33559.0,0.33,9338.0,3.04,134.92,High Quality,Liquidating Assets,1439.0,69.76,3.06,47.34,25.52,,,,2337.58
TATAPOWER,2022-03,5.04,16.42,9.61,-172.76,1.92,2.28,False,2.47,,False,37035.0,0.38,443.0,14.6,6.3,High Quality,Shareholder Returns,2156.0,70.13,1.48,45.49,15.63,,,,114.89
TATAPOWER,2023-03,6.91,14.02,13.23,-140.24,2.97,1.84,False,3.03,,False,36253.0,0.43,-97.0,13.18,-1.26,High Quality,Mixed,3810.0,89.96,0.5,41.32,13.0,,,,-18.47
TATAPOWER,2024-03,6.97,17.47,13.23,-118.85,3.08,1.66,False,3.05,,False,37373.0,0.44,3569.0,14.69,33.25,High Quality,Shareholder Returns,4280.0,101.11,0.4,38.61,20.5,13.12,103.38,,898.07
TATASTEEL,2013-03,-5.4,2.94,-21.28,-162.44,-4.95,2.01,False,1.36,,True,65271.0,0.92,936.0,9.72,23.61,Accrual Risk,Reinvestor,-7272.0,35.19,0.15,46.66,10.42,,,,226.09
TATASTEEL,2014-03,2.47,10.89,9.04,-141.13,2.14,2.01,False,3.9,,False,76536.0,0.87,-2232.0,10.35,-13.79,Moderate,Mixed,3665.0,41.74,0.74,47.57,8.85,,,,-554.59
TATASTEEL,2015-03,-2.82,2.44,-12.56,-207.26,-2.48,2.57,False,1.94,,False,77246.0,0.88,2859.0,6.47,83.87,Accrual Risk,Reinvestor,-3939.0,32.29,0.51,50.72,8.52,,,,710.28
TATASTEEL,2016-03,-0.49,-0.61,-1.14,-168.47,-0.28,1.87,False,2.3,,False,71273.0,0.58,2661.0,8.62,-425.76,Accrual Risk,Reinvestor,-497.0,45.08,40.85,46.35,11.23,,,,664.77
TATASTEEL,2017-03,-3.71,11.7,-11.02,-160.65,-2.42,2.2,False,1.84,,False,70557.0,0.65,1334.0,8.45,10.15,Accrual Risk,Reinvestor,-4169.0,38.99,0.55,48.14,9.64,,,,329.21
TATASTEEL,2018-03,14.4,17.39,29.15,-106.16,8.5,1.51,False,5.93,,False,74248.0,0.59,-3707.0,9.52,-17.3,Accrual Risk,Mixed,17743.0,53.16,0.05,44.15,6.51,,,,-913.74
TATASTEEL,2019-03,5.79,18.59,13.23,-93.75,3.92,1.46,False,4.03,,False,95078.0,0.68,-3840.0,18.5,-13.1,Accrual Risk,Reinvestor,9122.0,60.2,0.16,43.31,16.07,,,,-954.26
TATASTEEL,2020-03,0.84,12.49,1.6,-120.54,0.47,1.58,False,1.94,,False,110043.0,0.56,6157.0,10.02,35.26,Accrual Risk,Reinvestor,1174.0,64.26,6.3,46.69,14.43,,,,1539.98
TATASTEEL,2021-03,5.24,19.52,11.03,-69.48,3.36,1.19,False,4.03,,False,77819.0,0.64,34890.0,6.04,114.38,High Quality,Shareholder Returns,8190.0,61.97,0.49,36.28,28.36,,,,8727.41
TATASTEEL,2022-03,17.11,26.02,36.48,-9.77,14.78,0.66,False,11.86,,False,62421.0,0.86,33476.0,4.47,52.73,High Quality,Shareholder Returns,41749.0,93.73,0.04,26.75,18.19,,,,8386.09
TATASTEEL,2023-03,3.32,13.27,7.83,-46.78,2.83,0.82,False,5.38,,False,76483.0,0.85,3504.0,7.47,10.85,High Quality,Shareholder Returns,8075.0,84.42,0.62,29.75,8.91,,,,879.5
TATASTEEL,2024-03,-2.14,9.71,-5.33,-63.61,-1.82,0.95,False,2.16,,False,80824.0,0.85,6048.0,6.22,27.18,High Quality,Shareholder Returns,-4910.0,73.81,2.06,32.33,8.86,11.21,,,1509.68
TCS,2013-03,22.35,28.64,36.52,44.69,27.1,0.01,False,400.38,,False,-1565.0,1.21,5577.0,9.59,30.91,Moderate,Reinvestor,14076.0,196.66,0.22,0.64,18.44,,,,1415.74
TCS,2013-03,22.35,28.64,36.52,44.69,27.1,0.01,False,400.38,,False,-1565.0,1.21,5577.0,9.59,30.91,Moderate,Reinvestor,14076.0,196.66,0.22,0.64,18.44,,,,1415.74
TCS,2014-03,23.63,30.75,39.3,49.18,28.93,0.01,False,686.92,,False,-3137.0,1.22,5299.0,11.55,21.07,Moderate,Reinvestor,19332.0,250.99,0.17,0.44,18.03,,,,1347.71
TCS,2014-03,23.63,30.75,39.3,49.18,28.93,0.01,False,686.92,,False,-3137.0,1.22,5299.0,11.55,21.07,Moderate,Reinvestor,19332.0,250.99,0.17,0.44,18.03,,,,1347.71
TCS,2015-03,21.19,25.87,39.62,46.01,27.36,0.01,False,271.17,,False,-1304.0,1.29,17562.0,1.91,71.73,Moderate,Reinvestor,20060.0,258.34,0.39,0.49,20.46,,,,4412.54
TCS,2015-03,21.19,25.87,39.62,46.01,27.36,0.01,False,271.17,,False,-1304.0,1.29,17562.0,1.91,71.73,Moderate,Reinvestor,20060.0,258.34,0.39,0.49,20.46,,,,4412.54
TCS,2016-03,22.4,28.24,34.24,41.71,27.57,0.0,False,1023.06,,False,-22577.0,1.23,14099.0,4.61,45.96,Moderate,Reinvestor,24338.0,360.77,0.14,0.28,17.59,,,,3545.8
